id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_cond,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_cond,foundation,bsmt_exposure,total_bsmt_sf,heating,heating_qc,central_air,electrical,gr_liv_area,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,paved_drive,wood_deck_sf,pool_area,fence,misc_val,mo_sold,sale_type,saleprice,Feedr,Norm,PosA,PosN,RRAe,RRAn,RRNe,RRNn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,Greens,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,2fmCon,Duplex,Twnhs,TwnhsE,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,MetalSd,Plywood,Stone,Stucco,VinylSd,Wd Sdng,WdShing,CBlock.1,PConc,Slab,Stone.1,Wood,Tar&Grv,WdShake,WdShngl,NoSewr,Feedr.1,Norm.1,PosA.1,PosN.1,RRAe.1,RRAn.1,RRNe.1,RRNn.1,overall_qual_cond,basement_cond,2nd_story,total_bath,total_porch_sf,neighborhood_price_rank,updated,garage_age,garage_qual_cond,house_age,land_house_ratio,has_pool,has_fireplace,meltdown,lot_frontage_outliers,lot_area_outliers,mas_vnr_area_outliers,total_bsmt_sf_outliers,gr_liv_area_outliers,garage_area_outliers
1963,535452060,20,RL,70.0,7000,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,45.0,2,CBlock,,1010.0,GasA,4,1,SBrkr,1134,2,1,2,6,3,0,0,Attchd,RFn,1.0,254.0,1,0,0,1,0,4,WD,135000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5,2.0,0,1.0,16,16,42,47.0,2.0,47,6.172839506172839,0,0,0,0,0,0,0,0,0
1352,903400180,50,RL,64.0,13053,Pave,1,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,BrkTil,,833.0,GasA,3,1,SBrkr,1848,4,1,3,8,3,1,1,Detchd,Unf,2.0,370.0,0,0,0,0,0,6,WD,207000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,1.5,1,1.5,220,23,77,86.0,2.0,85,7.063311688311688,0,1,0,0,0,0,0,0,0
1519,909175100,50,RL,60.0,8400,Pave,0,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,PConc,,1181.0,GasA,1,1,SBrkr,1694,4,1,2,7,3,1,1,Detchd,Unf,2.0,576.0,1,342,0,0,0,6,WD,136500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,2.0,1,2.0,128,21,25,83.0,2.0,83,4.958677685950414,0,1,0,0,0,0,0,0,0
1305,902205140,20,RM,50.0,6000,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,CBlock,,901.0,GasA,4,1,SBrkr,901,2,1,2,4,3,0,0,Detchd,Unf,1.0,281.0,1,0,0,0,0,8,WD,107900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,1.5,0,1.0,0,24,46,54.0,1.5,54,6.659267480577136,0,0,0,0,0,0,0,0,0
2014,903231090,50,RM,69.05520046484602,6240,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,BrkTil,,861.0,GasA,3,1,SBrkr,1409,3,1,2,6,3,1,1,Detchd,Unf,2.0,528.0,1,225,0,0,0,3,WD,126000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,1.75,1,2.5,84,23,12,39.0,2.0,69,4.428672817601136,0,1,0,0,0,0,0,0,0
1,526301100,20,RL,141.0,31770,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,Hip,CompShg,BrkFace,Plywood,Stone,112.0,2,CBlock,3.0,1080.0,GasA,1,1,SBrkr,1656,3,1,2,7,3,2,1,Attchd,Fin,2.0,528.0,0,210,0,0,0,5,WD,215000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,2.5,0,2.0,62,16,0,50.0,2.0,50,19.18478260869565,0,1,0,1,1,1,1,1,1
1052,528102110,60,RL,96.0,12474,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,Stone,272.0,2,PConc,,1682.0,GasA,4,1,SBrkr,2332,3,1,4,9,3,1,1,BuiltIn,Fin,3.0,846.0,1,196,0,0,0,8,New,426000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,3.25,1,3.5,134,1,1,0.0,2.0,1,5.349056603773585,0,1,1,0,0,0,0,0,0
622,534478230,20,RL,80.0,9600,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,CBlock,,1113.0,GasA,3,1,SBrkr,1113,3,1,3,5,3,1,1,Attchd,Unf,1.0,264.0,1,0,0,0,0,7,WD,147000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,2.5,0,1.0,200,16,57,59.0,2.0,59,8.625336927223719,0,1,0,0,0,0,0,0,0
913,909251050,30,RL,64.0,8574,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,8,Gable,CompShg,Stucco,Stucco,None,0.0,2,BrkTil,,816.0,GasA,4,1,SBrkr,1232,3,1,3,6,3,1,1,Detchd,Unf,2.0,440.0,1,0,0,0,0,10,WD,147500,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.5,1.5,0,1.0,180,8,84,93.0,2.0,93,6.959415584415584,0,1,0,0,0,0,0,0,0
1058,528114040,20,RL,104.0,14418,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,480.0,2,PConc,3.0,1950.0,GasA,4,1,SBrkr,1950,2,1,4,7,3,1,1,Attchd,Fin,3.0,706.0,1,156,0,0,0,5,WD,383000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.5,3.25,0,3.0,207,1,0,1.0,2.0,1,7.3938461538461535,0,1,0,0,0,0,0,0,0
2348,527354040,20,RL,80.0,10400,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,2,CBlock,,1845.0,GasA,3,1,SBrkr,1872,3,1,2,6,3,1,1,Attchd,Fin,2.0,604.0,1,197,0,0,0,6,WD,241500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.5,3.0,0,2.5,39,11,0,18.0,2.0,18,5.555555555555555,0,1,0,0,0,0,0,0,0
1527,909252220,50,RL,63.0,15564,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,2,BrkTil,,676.0,GasA,4,1,SBrkr,1264,3,1,2,6,3,0,0,Detchd,Unf,2.0,400.0,1,424,0,0,400,1,WD,147500,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,1.75,1,1.0,0,8,81,14.0,2.0,94,12.313291139240508,0,0,0,0,0,0,0,0,0
1011,527208010,60,RL,101.0,13543,Pave,0,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,Stone,130.0,2,PConc,3.0,1168.0,GasA,4,1,SBrkr,2500,5,1,4,9,3,1,1,BuiltIn,Fin,3.0,683.0,1,192,0,0,0,7,WD,355000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.5,3.25,1,3.5,32,0,0,3.0,2.0,3,5.4172,0,1,0,0,0,0,0,0,0
1332,903225050,45,RM,50.0,6130,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,BrkTil,,784.0,GasA,3,1,SBrkr,784,2,1,3,5,3,0,0,,,0.0,0.0,1,0,0,0,0,5,WD,109500,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5,2.5,0,2.0,116,23,26,3.0,2.0,84,7.818877551020408,0,0,0,0,0,0,0,0,0
709,902205010,30,RM,50.0,5925,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,BrkTil,,0.0,GasA,1,0,FuseA,612,1,1,2,4,3,0,0,Detchd,Unf,1.0,308.0,0,0,0,0,0,10,WD,45000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,,0,1.0,25,24,10,44.0,1.5,69,9.681372549019608,0,0,0,0,0,0,0,0,0
209,904100140,70,RL,69.05520046484602,24090,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,,1032.0,GasA,4,1,SBrkr,2403,4,1,2,10,3,2,1,Attchd,Unf,1.0,349.0,1,56,0,0,0,6,COD,244400,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.5,1.5,1,2.0,318,7,10,70.0,2.0,70,10.024968789013732,0,1,0,0,0,0,0,0,0
619,534476150,20,RL,80.0,9600,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,2,CBlock,,1416.0,GasA,2,1,SBrkr,1644,3,1,2,7,3,2,1,Attchd,Fin,2.0,418.0,1,110,0,0,0,10,WD,167000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,2.75,0,2.0,0,16,0,56.0,2.0,56,5.839416058394161,0,1,0,0,0,0,0,0,0
2150,907262020,60,RL,65.0,8158,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,214.0,2,PConc,,860.0,GasA,4,1,SBrkr,1729,3,1,3,7,3,0,0,Attchd,Fin,2.0,542.0,1,386,0,0,0,8,WD,200000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1.75,1,2.5,63,9,0,5.0,2.0,5,4.7183342972816655,0,0,0,0,0,0,0,0,0
2704,904302020,30,RL,50.0,5220,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,3,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,2,BrkTil,,830.0,GasA,3,1,SBrkr,879,2,1,2,4,3,0,0,Detchd,Unf,1.0,180.0,0,0,0,0,0,1,WD,80000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5,1.5,0,1.0,108,21,14,70.0,2.0,70,5.938566552901024,0,0,0,0,0,0,0,0,0
2839,908275220,20,RL,60.0,8172,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,Hip,CompShg,WdShing,Plywood,None,0.0,2,CBlock,,864.0,GasA,2,1,SBrkr,864,2,1,2,5,3,0,0,Detchd,Unf,2.0,572.0,0,0,0,0,0,4,WD,115000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5,2.0,0,2.0,0,22,35,49.0,2.0,51,9.458333333333334,0,0,0,0,0,0,0,0,0
1242,535178060,20,RL,72.0,9000,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,74.0,2,CBlock,,1196.0,GasA,3,1,FuseA,1196,2,1,2,6,3,1,1,Attchd,RFn,1.0,297.0,1,0,0,0,0,5,WD,139000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,2.0,0,2.0,44,16,0,52.0,2.0,52,7.525083612040134,0,1,0,0,0,0,0,0,0
2714,905107070,60,RL,74.0,7844,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,2,CBlock,,672.0,GasA,2,1,SBrkr,1400,3,1,2,6,3,1,1,Attchd,Fin,2.0,440.0,1,0,0,0,0,3,WD,149500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,2.5,1,1.5,0,19,0,28.0,2.0,28,5.602857142857143,0,1,0,0,0,0,0,0,0
799,905480210,70,RL,60.0,9084,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,CBlock,,755.0,GasA,2,1,SBrkr,1510,4,1,2,7,3,1,1,Detchd,Unf,1.0,296.0,0,120,0,1,0,10,WD,108000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.5,1,2.0,0,22,10,69.0,0.5,69,6.015894039735099,0,1,0,0,0,0,0,0,0
1260,535383100,190,RL,60.0,10800,Pave,1,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,BrkTil,,0.0,GasA,2,0,FuseA,1294,3,2,2,7,3,0,0,,,0.0,0.0,0,220,0,0,0,8,WD,106250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,,1,2.0,324,24,100,3.0,2.0,108,8.346213292117465,0,0,0,0,0,0,0,0,0
2107,906380160,20,RL,74.0,8556,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,,1240.0,GasA,4,1,SBrkr,1240,2,1,3,5,3,0,0,Attchd,RFn,3.0,826.0,1,140,0,0,0,5,WD,194000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1.75,0,2.0,93,9,0,1.0,2.0,1,6.9,0,0,0,0,0,0,0,0,0
2486,532351060,20,RL,70.0,9100,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,4,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,51.0,2,CBlock,,988.0,GasA,4,1,SBrkr,988,3,1,2,6,3,0,0,Detchd,Unf,2.0,624.0,1,0,0,0,0,7,WD,129500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5,1.75,0,2.0,0,19,0,29.0,2.0,44,9.210526315789474,0,0,0,0,0,0,0,0,0
1911,535101150,90,RL,63.0,8668,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,CBlock,,1560.0,GasA,2,1,SBrkr,1560,4,2,2,8,3,0,0,Detchd,Unf,3.0,792.0,1,0,0,0,0,5,WD,126000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5,1.5,0,2.0,0,16,0,39.0,2.0,39,5.556410256410256,0,0,0,0,0,0,0,0,0
896,908225290,20,RL,70.0,11767,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,CBlock,,1078.0,GasA,2,1,FuseA,1368,3,1,2,6,2,0,0,Attchd,RFn,1.0,195.0,1,0,0,0,900,6,WD,120000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5,1.75,0,2.0,252,22,0,59.0,2.0,59,8.601608187134502,0,0,0,0,0,0,0,0,0
272,907410080,20,RL,70.0,8400,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,109.0,2,PConc,,1473.0,GasA,4,1,SBrkr,1484,3,1,3,7,3,0,0,Attchd,RFn,2.0,606.0,1,0,0,0,0,5,WD,213000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,3.0,0,3.0,179,9,1,6.0,2.0,6,5.660377358490566,0,0,0,0,0,0,0,0,0
2521,533253090,120,RL,40.0,3874,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,TwnhsE,1Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,CBlock,3.0,1226.0,GasA,2,1,SBrkr,1226,1,1,3,4,3,1,1,Attchd,Fin,2.0,484.0,1,133,0,0,0,7,WD,190000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.5,3.0,0,2.0,78,13,0,26.0,2.0,26,3.159869494290376,0,1,0,0,0,0,0,0,0
2324,527158020,20,RL,69.05520046484602,8076,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,2,PConc,,1160.0,GasA,3,1,SBrkr,1169,3,1,2,6,3,1,1,Attchd,Fin,2.0,402.0,1,0,0,1,0,7,WD,183500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,3.0,0,2.5,170,12,1,13.0,2.0,13,6.90846877673225,0,1,0,0,0,0,0,0,0
1953,535402140,80,RL,93.0,10090,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,Gable,CompShg,Plywood,Plywood,BrkFace,364.0,2,CBlock,,725.0,GasA,2,1,SBrkr,1651,4,1,2,6,3,2,1,BuiltIn,Unf,1.0,276.0,1,460,0,1,0,10,WD,172000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.5,3.0,1,2.5,211,16,36,44.0,2.0,44,6.111447607510599,0,1,0,0,0,0,0,0,0
887,908102290,20,RL,67.0,8877,Pave,0,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,CBlock,,816.0,GasA,4,1,SBrkr,816,2,1,2,3,3,1,1,Detchd,Unf,1.0,288.0,1,0,0,0,0,5,WD,100000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,2.5,0,2.0,0,22,20,51.0,1.0,71,10.878676470588236,0,1,0,0,0,0,0,0,0
1479,907418010,20,RL,85.0,11058,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,Gable,CompShg,VinylSd,VinylSd,Stone,212.0,2,PConc,,1564.0,GasA,4,1,SBrkr,1564,3,1,3,6,3,0,0,Attchd,RFn,3.0,814.0,1,0,0,0,0,2,WD,218836,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,3.0,0,2.0,24,9,0,1.0,2.0,1,7.070332480818414,0,0,0,0,0,0,0,0,0
1317,902326060,190,RM,60.0,10800,Pave,1,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,BrkTil,,482.0,GasA,4,0,SBrkr,1912,3,2,2,7,3,1,1,Detchd,Unf,2.0,672.0,1,0,0,0,0,4,WD,163000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,1.25,1,2.0,237,24,95,5.0,2.5,103,5.648535564853557,0,1,0,0,0,0,0,0,0
